,brand_en,sim,cleaned_brand,certain,check
261,cherry,"[('cheers', 67), ('schesir', 62), ('chefrun', 62), ('cheersjelly', 59), ('yves rocher', 59), ('skechers', 57), ('maycheer', 57), ('burberry', 57), ('cheerios', 57), ('by terry', 57), ('honey', 55), ('deary', 55), ('hereu', 55), ('homer', 55), ('covermark', 53), ('dr.choice', 53), ('ice river', 53), ('hyperx', 50), ('clover', 50)]",cherry,[],0
262,vacci,"[('gucci', 60), ('arctic', 55), ('nacnac', 55), ('cocchi', 55), ('ucc', 50), ('abc', 50), ('eva', 50), ('alpecin', 50), ('ahc', 50), ('lacroix', 50), ('maychic', 50), ('aoc', 50), ('jvc', 50), ('vitamix', 50), ('nac nac', 50), ('lac', 50), ('arencia', 50), ('tcc', 50), ('cocochi', 50)]",vacci,[],0
263,timberland,"[('ayerllan', 56), ('twinbird', 56), ('cosmetex roland', 56), ('mellsavon', 53), ('melano cc', 53), ('temba', 53), ('milani', 50), ('bladez', 50), ('romand', 50), ('mandom', 50), ('antian', 50), ('toplan', 50), ('bandai', 50), ('trimaxcell', 50)]",timberland,[],0
264,outdoorbase,"[('doutor', 59), ('motorola', 53), ('ecostore', 53), ('tomomasu', 53), ('cooler master', 50), ('orasi', 50)]",outdoorbase,[],0
265,panasonic,"[('leanani', 62), ('swanson', 62), ('amino mason', 60), ('nailholic', 56), ('sant’anna', 56), ('natures organics', 56), ('avalon', 53), ('vitantonio', 53), ('nacnac', 53), ('antian', 53), ('bandai', 53), ('plants', 53), ('natice', 53), ('lanami', 53), ('ptnano', 53), ('pinpai', 53), ('watsons', 50), ('hanskin', 50), ('tabasco', 50)]",panasonic,[],0
266,oster,"[('skater', 73), ('yeaster', 67), ('rosette', 67), ('post', 67), ('mother-k', 62), ('justherb', 62), ('ecostore', 62), ('opera', 60), ('e.dot', 60), ('lotte', 60), ('homer', 60), ('blackmonster', 59), ('gerolsteiner', 59), ('polarstar', 57), ('black monster', 56), ('cooler master', 56), ('doutor', 55), ('clover', 55), ('joearo', 55)]",oster,[],0
267,koyo,"[('kopiko', 60), ('oxy', 57), ('zoo', 57), ('kenwood', 55), ('soto', 50), ('oppo', 50), ('pony', 50), ('sony', 50), ('yome', 50), ('dydo', 50), ('lobo', 50), ('kozi', 50), ('oway', 50), ('posy', 50), ('xoxo', 50), ('koji', 50), ('odlo', 50), ('keychron', 50), ('oasy', 50)]",koyo,[],0
268,derma,"[('dermal', 91), ('dermisa', 83), ('dermacol', 77), ('ehrmann', 67), ('derma&more', 67), ('dear my', 67), ('rcma', 67), ('purederm', 62), ('opera', 60), ('delta', 60), ('deary', 60), ('remax', 60), ('midea', 60), ('temba', 60), ('aroma', 60), ('demon', 60), ('edeka', 60), ('covermark', 57), ('powermate', 57)]",derma,[],0
269,targus,"[('starbucks', 67), ('tau', 67), ('thayers', 62), ('nars', 60), ('haru', 60), ('uni star', 57), ('staresso', 57), ('parrs', 55), ('lotus', 55), ('abuns', 55), ('staub', 55), ('taiga', 55), ('ariul', 55), ('takumi', 50), ('rausch', 50), ('ts', 50), ('target pro', 50), ('tromso', 50), ('lestar', 50)]",targus,[],0
270,berioska,"[('dermisa', 67), ('iroka', 62), ('brita', 62), ('cheerios', 62), ('cabreiroa', 59), ('brooks', 57), ('bonika', 57), ('barrio', 57), ('userism', 53), ('bioliss', 53), ('biolead', 53), ('beanies', 53), ('baekoksaeng', 53), ('artisan', 53), ('einstok', 53), ('brook’s', 53), ('bronson', 53), ('oneroad', 53), ('babaria', 53)]",berioska,[],0
271,create dentfine,"[('center-in', 58), ('refine', 57), ('fine color', 56), ('cezanne', 55), ('catfeet', 55), ('scented candle', 55), ('creerbeaute', 54), ('natures care', 52), ('cath kidston', 52), ('care linkage', 52), ('tiki cat', 52), ('dent-inn', 52), ('real thai', 50)]",create dentfine,[],0
272,darling,"[('arlink', 77), ('farlin', 77), ('ringo', 67), ('care linkage', 63), ('garmin', 62), ('dailix', 62), ('aprilskin', 62), ('jardin', 62), ('alpecin', 57), ('argelan', 57), ('artisan', 57), ('dr. skin', 57), ('ange', 55), ('ocean spring', 53), ('wild calling', 53), ('dashing diva', 53), ('dr.satin', 53), ('ayerllan', 53), ('mondariz', 53)]",darling,[],0
273,intex,"[('neatex', 73), ('glinter', 67), ('nexx', 67), ('miine', 60), ('refine', 55), ('winmax', 55), ('vinata', 55), ('lirene', 55), ('t-sing', 55), ('natice', 55), ('disney', 55), ('dibote', 55), ('skinpastel', 53), ('unt', 50), ('mistine', 50), ('naturie', 50), ('vitamix', 50), ('timotei', 50), ('fantech', 50)]",intex,[],0
274,citycolor,"[('color club', 63), ('cocodor', 62), ('city', 62), ('colourpop', 56), ('chicco', 53), ('lily&color', 53), ('clover', 53), ('fine color', 53), ('h.city', 53), ('icooby', 53), ('mitomo', 53), ('cyclax', 53), ('tcl', 50), ('chinook', 50)]",citycolor,[],0
275,tiss,"[('kiss', 75), ('ts', 67), ('twist', 67), ('missha', 60), ('kissme', 60), ('ts6', 57), ('iti', 57), ('watsons', 55), ('k-swiss', 55), ('mr&miss', 55), ('bioliss', 55), ('kisetsu', 55), ('artisan', 55), ('botanist', 50), ('iris', 50), ('friskies', 50), ('tide', 50), ('sasa', 50), ('merbliss', 50)]",tiss,[],0
276,colourpop,"[('citycolor', 56), ('lily&color', 53), ('color club', 53), ('poppop', 53), ('clover', 53), ('corona', 53), ('fine color', 53), ('calypso', 50), ('cocodor', 50), ('voluspa', 50), ('leopold', 50), ('flavour', 50)]",colourpop,[],0
277,natural balance,"[('natural lady', 74), ('new balance', 69), ('nature face', 69), ('natural d', 67), ('k9 natural', 64), ('jant blanc', 64), ('naturals', 61), ('natures care', 59), ('natural food', 59), ('b balance', 58), ('black monster', 57), ('vanilla blanc', 57), ('nature garden', 57), ('eternal basic', 57), ('naturals by watsons', 53), ('blackmonster', 52), ('alcatroz', 52), ('hinata bocco', 52), ('nail labo', 50)]",natural balance,[],0
278,iris,"[('kirin', 67), ('ikari', 67), ('pri', 57), ('iti', 57), ('userism', 55), ('bioliss', 55), ('heimish', 55), ('artisan', 55), ('dermisa', 55), ('i-kirei', 55), ('iris ohyama', 53), ('clair paris', 53), ('nars', 50), ('kiki', 50), ('berioska', 50), ('tiss', 50), ('kiss', 50), ('friskies', 50), ('rire', 50)]",iris,[],0
279,guerisson,"[('userism', 62), ('merbliss', 59), ('orion', 57), ('algemarin', 56), ('nespresso', 56), ('garmin', 53), ('l’uxpresso', 53), ('gemini', 53), ('kissdiamond', 50), ('gourmia', 50), ('artisan', 50), ('dermisa', 50), ('einstok', 50), ('bronson', 50), ('greenon', 50), ('swanson', 50), ('essenso', 50)]",guerisson,[],0
280,pri,"[('opi', 67), ('persil', 67), ('prreti', 67), ('prodiet', 60), ('iris', 57), ('pure', 57), ('rire', 57), ('orip', 57), ('npic', 57), ('hori', 57), ('pomi', 57), ('rivo', 57), ('purevivi', 55), ('kirin', 50), ('parrs', 50), ('ariel', 50), ('orion', 50), ('opera', 50), ('profusion', 50)]",pri,[],0
281,op,"[('opi', 80), ('oppo', 67), ('orip', 67), ('opera', 57), ('aesop', 57), ('onpro', 57), ('go!', 50), ('poppop', 50), ('toplan', 50), ('pl', 50), ('kopiko', 50), ('morphe', 50)]",op,[],0
282,profusion,"[('bronson', 62), ('oshimon', 62), ('orion', 57), ('flowfushi', 56), ('aprilskin', 56), ('one house', 56), ('evolution', 56), ('makeup revolution', 54), ('refine', 53), ('jmsolution', 53), ('persil', 53), ('duskin', 53), ('tromso', 53), ('fujiko', 53), ('parfum', 53), ('oulisi', 53), ('probox', 53), ('pri', 50), ('thomson', 50)]",profusion,[],0
283,avila,"[('akvile', 73), ('zavida', 73), ('fila', 67), ('vita', 67), ('apivita', 67), ('fala', 67), ('familia', 67), ('gavi', 67), ('ariel', 60), ('amida', 60), ('aveda', 60), ('masil', 60), ('sacla', 60), ('taiga', 60), ('ariul', 60), ('alyea', 60), ('banila co', 57), ('nailmatic', 57), ('vanilla blanc', 56)]",avila,[],0
284,cooler master,"[('covermark', 64), ('powermate', 64), ('yeaster', 60), ('coleman', 60), ('moodmatcher', 58), ('converse', 57), ('oster', 56), ('polarstar', 55), ('ms.cosmed', 55), ('black monster', 54), ('t core', 53), ('lestar', 53), ('eclear', 53), ('lole’s', 53), ('gold suite', 52), ('fine color', 52), ('cover nail', 52), ('scented candle', 52), ('super love', 52)]",cooler master,[],0
285,honey,"[('one', 75), ('pony', 67), ('sony', 67), ('bone', 67), ('hoya', 67), ('honk', 67), ('honeysuckle', 62), ('homei', 60), ('downy', 60), ('homer', 60), ('ahoye', 60), ('one house', 57), ('aronyx', 55), ('cherry', 55), ('handme', 55), ('sneaky', 55), ('huxley', 55), ('shanen', 55), ('bosley', 55)]",honey,[],0
286,lebelage,"[('wellage', 67), ('bladez', 57), ('clayge', 57), ('maquillage', 56), ('noble isle', 56), ('unlabel', 53), ('beanies', 53), ('pet village', 53), ('black blaze', 53), ('le labo', 53), ('creerbeaute', 53), ('care linkage', 50), ('ange', 50), ('bella beauty', 50), ('ekel', 50)]",lebelage,[],0
287,yubico,"[('vico', 60), ('biore', 55), ('nicoh', 55), ('filco', 55), ('cuoco', 55), ('yunos', 55), ('banila co', 53), ('rico baby', 53), ('chicco', 50), ('color club', 50), ('yebisu', 50), ('ducato', 50), ('fujiko', 50), ('icooby', 50), ('barrio', 50)]",yubico,[],0
288,naturehike,"[('naturie', 82), ('nature tree', 67), ('natureby', 67), ('natice', 62), ('from nature', 57), ('nature face', 57), ('turk', 57), ('nature republic', 56), ('naturals', 56), ('natura siberica', 56), ('nadeshia', 56), ('natures care', 55), ('care linkage', 55), ('natures organics', 54), ('ariel', 53), ('atake', 53), ('aiken', 53), ('three', 53), ('natural d', 53)]",naturehike,[],0
289,kangol,"[('kangaroos', 67), ('ange', 60), ('noyl', 60), ('agoy', 60), ('nanolabo', 57), ('kanokwan', 57), ('fancl', 55), ('ringo', 55), ('skoll', 55), ('angfa', 55), ('amino', 55), ('j.kao', 55), ('kidol', 55), ('granarolo', 53), ('go!', 50), ('mandom', 50), ('lapolo', 50), ('google', 50), ('sang-a', 50)]",kangol,[],0
290,fzc,"[('ufc', 67), ('afc', 67), ('face+', 57), ('fancl', 50), ('filco', 50), ('freiz', 50)]",fzc,[],0
291,man-q,"[('y.n.m', 60), ('q pnp', 60), ('milani', 55), ('maqpro', 55), ('romand', 55), ('mandom', 55), (""k'anho"", 55), ('ehrmann', 50), ('uniqman', 50), ('st.malo', 50), ('madonna', 50), ('one amadana', 50), ('coleman', 50), ('a&w', 50), ('amadana', 50), ('mon', 50)]",man-q,[],0
292,allegrini,"[('algemarin', 67), ('s.pellegrino', 67), ('alpecin', 62), ('wild calling', 57), ('garmin', 53), ('flexin', 53), ('jardin', 53), ('arlink', 53), ('gemini', 53), ('farlin', 53), ('darling', 50), ('arencia', 50), ('artisan', 50), ('leanani', 50), ('corsini', 50), ('alovivi', 50)]",allegrini,[],0
293,orihiro,"[('orion', 67), ('dr.forhair', 59), ('corsini', 57), ('oshimon', 57), ('rire', 55), ('orip', 55), ('hori', 55), ('rivo', 55), ('ioio', 55), ('hito', 55), ('briochin', 53), ('torotoro', 53), ('frischli', 53), ('loshi', 50), ('iroka', 50), ('ringo', 50), ('cabreiroa', 50), ('onpro', 50), ('orasi', 50)]",orihiro,[],0
294,nicka.k,"[('kitcat', 62), ('bonika', 62), ('k&k', 60), ('kitekat', 57), ('kiki', 55), ('npic', 55), (""i'nesvia"", 53), ('kanokwan', 53), ('unimat riken', 53), ('iroka', 50), ('nicoh', 50), ('nokia', 50), ('3w clinic', 50), ('nakay', 50), ('holika holika', 50), ('black ice', 50), ('botanical 1st', 50), ('ikari', 50), ('j.kao', 50)]",nicka.k,[],0
295,frudia,"[('fila', 60), ('fuji', 60), ('ford', 60), ('rudy', 60), ('fujimaru', 57), ('fresa', 55), ('brita', 55), ('freiz', 55), ('ediya', 55), ('adidas', 50), ('mdovia', 50), ('qidina', 50), ('jordan', 50), ('jardin', 50), ('suisai', 50), ('fujiko', 50), ('franks', 50), ('farlin', 50)]",frudia,[],0
296,wildkin,"[('aprilskin', 62), ('qidina', 62), ('duskin', 62), ('wadakan', 57), ('dr. skin', 57), ('wildalp', 57), ('kiki', 55), ('kirin', 50), ('j-lin', 50), ('aiken', 50), ('sukin', 50), ('tiddi', 50), ('3w clinic', 50), (""it's skin"", 50), ('ikari', 50), ('a’kin', 50), ('miine', 50), ('swissdent', 50)]",wildkin,[],0
297,k.c.dog,"[('r.o.c.s', 57), ('r.o.c.s.', 57), ('milk&co', 57), ('cock', 55), ('e.dot', 50), ('ok choice', 50)]",k.c.dog,[],0
298,lucky,"[('luwak', 60), ('loupedeck', 57), ('ucc', 50), ('nuk', 50), ('lac', 50), ('lec', 50), ('ufc', 50)]",lucky,[],0
299,new beads,"[('beanies', 62), ('les nez', 62), ('new balance', 60), ('new anna', 59), ('bladez', 53), ('oven-baked', 53), ('s.w. basics', 53), ('fresh line', 53), ('disney', 53), ('ecosoya brands', 52), ('new directions', 52), ('cezanne', 50), ('e-books', 50), ('on the body', 50), ('yeaster', 50), ('biolead', 50), ('pure beauty', 50), ('dew', 50), ('one amadana', 50)]",new beads,[],0
300,j.gasco,"[('japan gals', 59), ('tabasco', 57), ('m.a.c', 50), ('rasto', 50), ('a.h.c', 50), ('aesop', 50), ('sugao', 50), ('lasko', 50)]",j.gasco,[],0
301,mega harvest,"[('arnest', 56), ('miller harris', 56), ('le creuset', 55), ('herbal care', 52), ('heme', 50), ('natures organics', 50), ('tresemme', 50)]",mega harvest,[],0
302,the public organic,"[('botanical esthe', 61), ('the orchid skin', 55), ('nice&quick', 50)]",the public organic,[],0
303,haru,"[('hereu', 67), ('ariul', 67), ('targus', 60), ('parfum', 60), ('haylou', 60), ('chu', 57), ('aha', 57), ('tau', 57), ('ghr', 57), ('thayers', 55), ('chefrun', 55), ('nars', 50), ('heum', 50), ('hau sanh', 50), ('hida', 50), ('hola', 50), ('sparkeau', 50), ('hori', 50), ('maro', 50)]",haru,[],0
304,lp33,"[('lcdp', 50)]",lp33,[],0
305,t.c.star,"[('tcstar', 71), ('csmart+', 71), ('a star', 71), ('tokyo star', 67), ('mr.smart', 62), ('uni star', 62), ('t core', 57), ('lestar', 57), ('target pro', 56), ('vt cica', 53), ('dr.jart+', 53), ('r.o.c.s', 53), ('tarn ju', 53), ('kit cat', 53), ('mk customer', 53), ('r.o.c.s.', 53), ('tai tai fon', 53), ('instant pot', 53), ('the saem', 50)]",t.c.star,[],0
306,opi,"[('op', 80), ('hoi', 67), ('pri', 67), ('kopiko', 67), ('optimum', 60), ('oppo', 57), ('osim', 57), ('orip', 57), ('npic', 57), ('hori', 57), ('pomi', 57), ('kozi', 57), ('koji', 57), ('ioio', 57), ('orion', 50), ('loshi', 50), ('opera', 50), ('aesop', 50), ('apieu', 50)]",opi,[],0
307,miyoshi,"[('loshi', 67), ('missha', 62), ('msh', 60), ('mistine', 57), ('maychic', 57), ('myhouse', 57), ('heimish', 57), ('oshimon', 57), ('osim', 55), ('ioio', 55), ('briochin', 53), ('may shop', 53), ('frischli', 53), ('asahi', 50), ('flowfushi', 50), ('momus', 50), ('nicoh', 50), ('masil', 50), ('infothink', 50)]",miyoshi,[],0
308,fuji,"[('fujiko', 80), ('fujimaru', 67), ('frudia', 60), ('elujai', 60), ('fila', 50), ('koji', 50)]",fuji,[],0
309,xbox,"[('xoxo', 75), ('probox', 60), ('oxy', 57), ('bwx', 57), ('vitabox', 55), ('aibo', 50), ('lobo', 50), ('nexx', 50), ('vbot', 50), ('bone', 50), ('omax', 50)]",xbox,[],0
310,derma&more,"[('derma', 67), ('dermacol', 67), ('dermal', 62), ('aroma zone', 60), ('dermisa', 59), ('dear my', 59), ('more', 57), ('r-driver', 56), ('mamalove', 56), ('deary', 53), ('covermark', 53), ('dr.wonder', 53), ('bon aroma', 53), ('powermate', 53), ('demon', 53), ('extra mineral', 52), ('realme', 50), ('ferrarelle', 50), ('dr.forhair', 50)]",derma&more,[],0
311,mistine,"[('miine', 83), ('disney', 62), ('amstel', 62), ('iti', 60), ('jmsolution', 59), ('miyoshi', 57), ('mustela', 57), ('stemcin', 57), ('tide', 55), ('dr.satin', 53), ('skinlife', 53), ('friskies', 53), ('aipinyue', 53), ('time leisure', 53), ('dr.shine', 53), ('mixim potion', 53), ('gerolsteiner', 53), ('skincure', 53), ('kirin', 50)]",mistine,[],0
312,handme,"[('andzen', 67), ('mandom', 67), ('shanen', 67), ('handpurena', 62), ('heme', 60), ('ange', 60), ('haken', 55), ('honey', 55), ('homei', 55), ('amice', 55), ('homer', 55), ('peach and', 53), ('realme', 50), ('ardell', 50), ('carome.', 50), ('bladez', 50), ('romand', 50), ('arnest', 50), ('bandai', 50)]",handme,[],0
313,fancl,"[('fantech', 67), ('face+', 67), ('fala', 67), ('sacla', 60), ('fasun', 60), ('kangol', 55), ('nacnac', 55), ('franks', 55), ('farlin', 55), ('abc', 50), ('tcl', 50), ('bcl', 50), ('ahc', 50), ('foramen', 50), ('fzc', 50), ('farcent', 50), ('pascual', 50), ('aoc', 50), ('nac nac', 50)]",fancl,[],0
314,kenwood,"[('greenwood', 75), ('leopold', 57), ('wafood made', 56), ('kent', 55), ('koyo', 55), ('wonder trend', 53), ('indofood', 53), ('kangaroos', 50), ('haken', 50), ('aiken', 50), ('kesho', 50), ('menow', 50), ('wooly', 50)]",kenwood,[],0
315,agf,"[('angfa', 75), ('apg', 67), ('naf', 67), ('afc', 67), ('haglofs', 60), ('fafa', 57), ('ange', 57), ('agoy', 57), ('n.a.f', 50), ('naffy', 50), ('taiga', 50)]",agf,[],0
316,maycheer,"[('cheers', 71), ('maychic', 67), ('ayce', 67), ('mestemacher', 63), ('moodmatcher', 63), ('cheerios', 62), ('cherry', 57), ('ace', 55), ('yeaster', 53), ('shower mate', 53), ('che gel', 53), ('cheersjelly', 53), ('myhouse', 53), ('copper chef', 53), ('thayers', 53), ('schesir', 53), ('chefrun', 53), ('skechers', 50), ('heme', 50)]",maycheer,[],0
317,kiss,"[('kissme', 80), ('tiss', 75), ('k-swiss', 73), ('kisetsu', 73), ('missha', 60), ('mr&miss', 55), ('bioliss', 55), ('kissdiamond', 53), ('kiki', 50), ('iris', 50), ('friskies', 50), ('kozi', 50), ('sasa', 50), ('koji', 50), ('merbliss', 50), ('cass', 50)]",kiss,[],0
318,mylk,"[('melko', 67), ('mlb', 57), ('rmk', 57), ('milklab', 55), ('milk&co', 55), ('noyl', 50), ('bodytalk', 50)]",mylk,[],0
319,mei,"[('homei', 75), ('timotei', 60), ('merphil', 60), ('more', 57), ('heme', 57), ('yome', 57), ('miau', 57), ('pomi', 57), ('acmedica', 55), ('murfeeli', 55), ('merbliss', 55), ('morelife', 55), ('amida', 50), ('masil', 50), ('petio', 50), ('melko', 50), ('envin', 50), ('combi', 50), ('romix', 50)]",mei,[],0
320,clover,"[('ecover', 83), ('converse', 71), ('gelovery', 71), ('covermark', 67), ('relove', 67), ('eclear', 67), ('ronever', 62), ('celvoke', 62), ('cover nail', 62), ('bb love', 62), ('super love', 62), ('mamalove', 57), ('opera', 55), ('oster', 55), ('lador', 55), ('lotte', 55), ('olive', 55), ('valor', 55), ('homer', 55)]",clover,[],0
321,eilles,"[('hiles', 73), ('wellness', 71), ('shills', 67), ('lole’s', 67), ('beanies', 62), ('jumelle', 62), ('wellage', 62), ('illy', 60), ('fees', 60), ('pet village', 59), ('ecowipes', 57), ('flawless', 57), ('s.pellegrino', 56), ('s+miracle', 53), ('mellsavon', 53), (""lassie'el"", 53), ('refine', 50), ('cheers', 50), ('realme', 50)]",eilles,[],0
322,akvile,"[('avila', 73), ('oakley', 67), ('sparkle', 62), ('gavi', 60), ('skinlife', 57), ('skinvill', 57), ('ariel', 55), ('visee', 55), ('haken', 55), ('atake', 55), ('aiken', 55), ('aveda', 55), ('hiles', 55), ('masil', 55), ('apieu', 55), ('sakio', 55), ('arlem', 55), ('kokie', 55), ('ariul', 55)]",akvile,[],0
323,a-star bones,"[('star fashion', 67), ('a star', 67), ('mr.bone', 63), ('black monster', 56), ('lestar', 56), ('arnest', 56), ('baby shark', 55), ('st.malo', 53), ('a+ power', 53), ('botanist', 50), (""i'nesvia"", 50), ('boneplus', 50), ('t.c.star', 50), ('blackmonster', 50), ('bone', 50)]",a-star bones,[],0
324,zettoc,"[('lotto', 55), ('patto', 55), ('teteo', 55), ('petio', 55), ('etvos', 55), ('zero9', 55), ('tc', 50), ('turbo tent', 50), ('petest', 50)]",zettoc,[],0
325,medi flower,"[('powermate', 60), ('foramen', 56), ('flormar', 56), ('tom ford', 53), ('glysomed', 53), ('ford', 53), ('time leisure', 52), ('powerbomb', 50), ('flowfushi', 50), ('cooler master', 50), ('homei', 50), ('freiz', 50)]",medi flower,[],0
326,saraya,"[('karalla', 62), ('saba', 60), ('ayam', 60), ('sasa', 60), ('aurora myza', 59), ('sparkeau', 57), ('sangaria', 57), ('isana', 55), ('deary', 55), ('sacla', 55), ('nakay', 55), ('alyea', 55), ('aroma', 55), ('farm stay', 53), ('rosy rosa', 53), ('pharmaact', 53), ('aronyx', 50), ('siroca', 50), ('sneaky', 50)]",saraya,[],0
327,iroka,"[('siroca', 73), ('ifoa', 67), ('berioska', 62), ('nokia', 60), ('ikari', 60), ('okawa', 60), ('aroma', 60), ('cabreiroa', 57), ('reebok', 55), ('irobot', 55), ('romand', 55), ('brooks', 55), ('corona', 55), ('bonika', 55), ('ciaoke', 55), ('joroma', 55), ('orihiro', 50), ('nicka.k', 50), ('biolead', 50)]",iroka,[],0
328,natural lady,"[('natural d', 86), ('natural food', 75), ('natural balance', 74), ('k9 natural', 73), ('naturals', 70), ('nature garden', 64), ('nature face', 61), ('natures care', 58), ('naturals by watsons', 58), ('nail labo', 57), ('plantur 39', 55), ('plantur 21', 55), ('naturie', 53), ('baby banana', 52), ('from nature', 52), ('atorrege ad+', 52), ('urban decay', 52), ('natureby', 50), ('play station', 50)]",natural lady,[],0
329,combo,"[('combi', 80), ('cosmos', 73), ('lobo', 67), ('domo', 67), ('pecobono', 62), ('kimbo', 60), ('omory', 60), ('cuoco', 60), ('bon aroma', 57), ('carome.', 55), ('tescom', 55), ('bokbok', 55), ('irobot', 55), ('corona', 55), ('elecom', 55), ('tromso', 55), ('icooby', 55), ('mitomo', 55), ('emborg', 55)]",combo,[],0
330,tiddi,"[('tide', 67), ('tigi', 67), ('daodi', 60), ('qidina', 55), ('tsuvimi', 50), ('wildkin', 50), ('timotei', 50), ('dtaudio', 50), ('add+', 50), ('iti', 50)]",tiddi,[],0
331,ferrarelle,"[('merrell', 71), ('ardell', 62), ('green finger', 55), ('ariel', 53), ('heartfelt', 53), ('arlem', 53), ('realme', 50), ('derma&more', 50), ('eilles', 50), ('dermal', 50), ('relove', 50), ('fresh line', 50), ('urtale', 50), ('farlin', 50), ('healthlead', 50), ('trimaxcell', 50), ('healthlife', 50)]",ferrarelle,[],0
